,date,MA1_9,MA2_9,MA3_9,MA1_12,MA2_12,MA3_12,MOM(1),MOM(2),MOM(3),MOM(6),MOM(9),MOM(12)
415,1987-08-26,1,1,1,1,1,1,1,1,1,0,0,0
416,1987-08-27,0,0,1,1,1,1,1,1,1,0,0,0
417,1987-08-28,1,0,0,1,1,1,0,0,1,0,0,0
418,1987-08-31,0,0,0,0,1,0,1,1,1,1,0,0
419,1987-09-01,0,0,0,0,0,0,0,1,0,1,0,0
420,1987-09-02,0,0,0,0,0,0,1,0,1,1,1,0
421,1987-09-03,1,0,0,1,0,0,0,0,0,0,1,0
422,1987-09-04,1,1,1,1,1,0,0,0,0,0,1,0
423,1987-09-07,1,1,1,1,1,1,1,0,0,0,1,0
424,1987-09-08,1,1,1,1,1,1,0,0,0,0,0,0
425,1987-09-09,1,1,1,1,1,1,1,1,1,0,0,1
426,1987-09-10,0,0,1,0,0,1,1,1,1,1,1,1
427,1987-09-11,1,0,0,1,0,0,0,0,1,0,0,0
428,1987-09-14,0,0,0,0,0,0,1,0,1,1,1,0
429,1987-09-15,0,0,0,0,0,0,1,1,0,1,1,1
430,1987-09-16,0,0,0,0,0,0,1,1,1,1,1,0
431,1987-09-17,0,0,0,0,0,0,0,0,0,1,1,0
432,1987-09-18,0,0,0,0,0,0,1,0,0,0,1,0
433,1987-09-21,0,0,0,0,0,0,1,1,1,1,1,1
434,1987-09-22,1,1,1,1,0,0,0,0,0,0,0,1
435,1987-09-23,0,1,1,0,1,0,1,0,1,1,0,1
436,1987-09-24,1,0,1,0,0,1,0,1,0,0,1,1
437,1987-09-25,1,1,1,1,1,1,0,0,1,0,0,1
438,1987-09-28,1,1,1,1,1,1,1,0,0,0,0,0
439,1987-09-29,0,1,1,1,1,1,1,1,0,0,0,1
440,1987-09-30,0,0,1,0,0,1,1,1,1,1,1,0
441,1987-10-01,0,0,0,0,0,0,1,1,1,0,1,0
442,1987-10-02,0,0,0,0,0,0,1,1,1,1,1,1
443,1987-10-05,0,0,0,0,0,0,0,1,1,1,1,1
444,1987-10-06,1,1,0,1,1,0,0,0,0,0,0,0
445,1987-10-07,0,1,1,0,1,0,1,0,0,1,1,0
446,1987-10-08,0,0,1,0,0,1,1,1,0,1,1,1
447,1987-10-09,0,0,0,0,0,0,0,0,1,1,1,1
448,1987-10-12,1,1,0,0,0,0,1,0,0,0,1,1
449,1987-10-13,1,1,1,0,0,0,0,0,0,0,1,1
450,1987-10-14,0,0,0,0,0,0,1,1,1,1,1,1
451,1987-10-15,0,0,0,0,0,0,0,1,1,1,0,1
452,1987-10-16,0,0,0,0,0,0,1,1,1,1,1,1
453,1987-10-19,0,0,0,0,0,0,0,1,1,1,1,1
454,1987-10-20,1,1,0,0,0,0,1,0,1,1,1,0
455,1987-10-21,0,0,0,0,0,0,1,1,0,1,1,1
456,1987-10-22,0,0,0,0,0,0,1,1,1,1,1,1
457,1987-10-23,0,0,0,0,0,0,0,1,1,1,1,1
458,1987-10-26,0,0,0,0,0,0,0,0,1,0,1,1
459,1987-10-27,0,0,0,0,0,0,1,0,0,1,1,1
460,1987-10-28,0,0,0,0,0,0,0,1,0,1,1,1
461,1987-10-29,1,0,0,1,0,0,0,0,0,1,0,1
462,1987-10-30,1,1,1,1,1,1,1,0,0,0,1,1
463,1987-11-02,1,1,1,1,1,1,0,0,0,0,0,0
464,1987-11-03,1,1,1,1,1,1,0,0,0,0,0,0
465,1987-11-04,1,1,1,1,1,1,0,0,0,0,0,0
466,1987-11-05,1,1,1,1,1,1,0,0,0,0,0,0
467,1987-11-06,1,1,1,1,1,1,0,0,0,0,0,0
468,1987-11-09,1,1,1,1,1,1,0,0,0,0,0,0
469,1987-11-10,1,1,1,1,1,1,1,1,0,0,0,0
470,1987-11-11,1,1,1,1,1,1,0,1,1,0,0,0
471,1987-11-12,1,1,1,1,1,1,1,0,1,0,0,0
472,1987-11-13,1,1,1,1,1,1,0,0,0,0,0,0
473,1987-11-16,1,1,1,1,1,1,0,0,0,0,0,0
474,1987-11-17,1,1,1,1,1,1,0,0,0,0,0,0
475,1987-11-18,1,1,1,1,1,1,1,0,0,0,0,0
476,1987-11-19,1,1,1,1,1,1,0,1,0,0,0,0
477,1987-11-20,0,1,1,0,1,1,1,1,1,0,1,0
478,1987-11-23,0,0,0,0,0,0,1,1,1,1,1,1
479,1987-11-24,1,0,0,1,0,0,0,0,1,1,0,1
480,1987-11-25,1,1,0,1,1,0,0,0,0,1,0,0
481,1987-11-27,1,1,1,1,1,1,1,0,0,1,0,0
482,1987-11-30,1,1,1,1,1,1,0,0,0,0,0,0
483,1987-12-01,1,1,1,1,1,1,0,0,0,0,1,0
484,1987-12-02,1,1,1,1,1,1,1,1,0,0,0,0
485,1987-12-03,0,1,1,0,0,1,1,1,1,1,1,1
486,1987-12-04,1,0,0,1,0,0,0,1,1,1,0,1
487,1987-12-07,1,1,0,1,1,1,0,0,0,0,0,0
488,1987-12-08,1,1,1,1,1,1,0,0,0,0,0,0
489,1987-12-09,0,1,1,1,1,1,1,1,0,1,0,0
490,1987-12-10,0,0,1,1,1,1,0,1,1,0,0,0
491,1987-12-11,1,1,1,1,1,1,0,0,1,0,0,0
492,1987-12-14,1,1,1,1,1,1,0,0,0,0,0,0
493,1987-12-15,1,1,1,1,1,1,0,0,0,0,0,0
494,1987-12-16,1,1,1,1,1,1,0,0,0,0,0,0
495,1987-12-17,1,1,1,1,1,1,1,0,0,0,0,0
496,1987-12-18,1,1,1,1,1,1,0,0,0,0,0,0
497,1987-12-21,1,1,1,1,1,1,0,0,0,0,0,0
498,1987-12-22,1,1,1,1,1,1,1,1,1,0,0,0
499,1987-12-23,0,0,1,1,1,1,1,1,1,0,0,0
500,1987-12-24,0,0,0,1,1,1,0,0,1,1,0,0
501,1987-12-28,0,0,0,1,1,1,0,0,0,1,0,0
502,1987-12-29,0,0,0,0,0,0,1,1,1,1,1,0
503,1987-12-30,0,0,0,0,0,0,1,1,1,1,1,0
504,1987-12-31,0,0,0,0,0,0,0,0,1,1,1,0
505,1988-01-04,0,0,0,0,0,0,1,1,1,1,1,1
506,1988-01-05,0,0,0,0,0,0,1,1,1,1,1,1
507,1988-01-06,0,0,0,0,0,0,0,0,1,1,1,1
508,1988-01-07,0,0,0,0,0,0,0,0,0,1,1,1
509,1988-01-08,0,0,0,0,0,0,1,0,0,1,1,1
510,1988-01-11,1,1,1,1,1,0,0,0,0,0,1,1
511,1988-01-12,1,1,1,1,1,1,1,0,0,0,0,1
512,1988-01-13,1,1,1,1,1,1,0,0,0,0,0,1
513,1988-01-14,1,1,1,1,1,1,1,1,1,0,1,1
514,1988-01-15,1,1,1,1,1,1,0,1,1,0,0,0
515,1988-01-18,0,0,0,0,1,1,1,1,1,0,0,1
516,1988-01-19,0,0,0,0,0,1,1,1,1,1,0,1
517,1988-01-20,0,0,0,0,0,0,0,0,1,1,0,0
518,1988-01-21,0,0,0,0,0,0,1,0,0,1,0,0
519,1988-01-22,1,0,0,1,0,0,0,0,0,0,1,0
520,1988-01-25,0,1,0,0,0,0,1,0,0,1,1,0
521,1988-01-26,1,1,1,1,0,0,0,0,0,0,1,0
522,1988-01-27,1,1,1,1,1,1,0,0,0,0,0,1
523,1988-01-28,1,1,1,1,1,1,1,0,0,0,1,1
524,1988-01-29,1,1,1,1,1,1,1,1,1,0,0,1
525,1988-02-01,1,1,1,1,1,1,0,0,1,0,0,0
526,1988-02-02,1,1,1,1,1,1,1,0,0,0,0,1
527,1988-02-03,0,0,0,0,0,1,1,1,1,1,0,0
528,1988-02-04,0,0,0,0,0,0,1,1,1,1,1,0
529,1988-02-05,0,0,0,0,0,0,1,1,1,1,1,1
530,1988-02-08,0,0,0,0,0,0,1,1,1,1,1,1
531,1988-02-09,0,0,0,0,0,0,0,1,1,1,1,1
532,1988-02-10,1,0,0,0,0,0,0,0,0,1,1,1
533,1988-02-11,1,1,0,0,0,0,1,0,0,1,1,1
534,1988-02-12,1,1,1,1,1,1,0,0,0,0,1,1
535,1988-02-15,1,1,1,1,1,1,1,0,0,0,0,0
536,1988-02-16,1,1,1,1,1,1,0,0,0,0,0,0
537,1988-02-17,1,1,1,1,1,1,0,0,0,0,0,0
538,1988-02-18,1,1,1,1,1,1,0,0,0,0,0,0
539,1988-02-19,1,1,1,1,1,1,1,1,0,0,0,0
540,1988-02-22,1,1,1,1,1,1,0,1,1,0,0,0
541,1988-02-23,0,1,1,1,1,1,1,1,1,0,0,0
542,1988-02-24,1,1,1,1,1,1,0,0,0,0,0,0
543,1988-02-25,1,1,1,1,1,1,0,0,0,0,0,0
544,1988-02-26,1,1,1,1,1,1,0,0,0,0,0,0
545,1988-02-29,1,1,1,1,1,1,1,1,0,0,0,0
546,1988-03-01,1,1,1,1,1,1,0,0,0,0,0,0
547,1988-03-02,1,1,1,1,1,1,1,0,0,0,0,0
548,1988-03-03,1,1,1,1,1,1,0,0,0,0,0,0
549,1988-03-04,1,1,1,1,1,1,1,0,1,0,0,0
550,1988-03-07,1,1,1,1,1,1,0,1,0,0,0,0
551,1988-03-08,1,1,1,1,1,1,1,0,1,0,0,0
552,1988-03-09,1,1,1,1,1,1,0,1,0,0,0,0
553,1988-03-10,0,0,0,0,0,1,1,1,1,1,1,0
554,1988-03-11,0,0,0,0,0,0,1,1,1,1,1,0
555,1988-03-14,1,0,0,1,0,0,0,0,1,0,1,0
556,1988-03-15,0,0,0,0,1,0,1,0,0,1,1,1
557,1988-03-16,0,0,0,0,0,0,1,1,0,1,1,1
558,1988-03-17,0,0,0,0,0,0,1,1,1,1,1,1
559,1988-03-18,0,0,0,0,0,0,1,1,1,1,1,1
560,1988-03-21,0,0,0,0,0,0,0,1,1,1,1,1
561,1988-03-22,1,0,0,0,0,0,0,0,0,1,1,1
562,1988-03-23,0,0,0,0,0,0,1,1,0,1,1,1
563,1988-03-24,0,0,0,0,0,0,1,1,1,1,1,1
564,1988-03-25,0,0,0,0,0,0,1,1,1,1,1,1
565,1988-03-28,0,0,0,0,0,0,0,1,1,1,1,1
566,1988-03-29,0,0,0,0,0,0,1,1,1,1,1,1
567,1988-03-30,0,0,0,0,0,0,0,1,0,1,1,1
568,1988-03-31,0,0,0,0,0,0,1,1,1,1,1,1
569,1988-04-04,0,0,0,0,0,0,0,0,0,1,1,1
570,1988-04-05,1,1,0,1,0,0,0,0,0,0,1,1
571,1988-04-06,1,1,1,1,1,0,1,0,0,0,1,1
572,1988-04-07,0,1,1,0,0,0,1,1,1,0,1,1
573,1988-04-08,1,1,1,1,0,1,0,1,1,0,0,1
574,1988-04-11,0,0,0,0,0,0,1,1,1,1,1,1
575,1988-04-12,0,0,0,0,0,0,1,1,1,1,1,1
576,1988-04-13,0,0,0,0,0,0,1,1,1,1,1,1
577,1988-04-14,0,0,0,0,0,0,1,1,1,1,1,1
578,1988-04-15,0,0,0,0,0,0,0,1,1,1,1,1
579,1988-04-18,0,0,0,0,0,0,1,1,1,1,1,1
580,1988-04-19,0,0,0,0,0,0,0,0,0,1,1,1
581,1988-04-20,1,1,0,0,0,0,1,0,0,0,1,1
582,1988-04-21,0,1,1,0,0,0,1,1,0,1,1,1
583,1988-04-22,1,0,1,0,0,0,0,1,1,0,1,1
584,1988-04-25,0,0,0,0,0,0,1,1,1,1,1,1
585,1988-04-26,0,0,0,0,0,0,1,1,1,1,1,1
586,1988-04-27,0,0,0,0,0,0,0,0,1,1,0,1
587,1988-04-28,1,1,0,1,1,0,0,0,0,0,0,0
588,1988-04-29,1,1,1,1,1,1,1,0,0,0,0,0
589,1988-05-02,1,1,1,1,1,1,0,0,0,0,0,0
590,1988-05-03,1,1,1,1,1,1,1,0,0,0,0,0
591,1988-05-04,1,1,1,1,1,1,0,1,0,0,0,0
592,1988-05-05,1,1,1,1,1,1,1,1,1,0,0,0
593,1988-05-06,1,1,1,1,1,1,1,1,1,0,0,0
594,1988-05-09,1,1,1,1,1,1,0,1,1,0,0,0
595,1988-05-10,1,0,0,1,1,1,0,0,1,1,0,0
596,1988-05-11,1,0,0,1,1,1,0,0,0,1,0,0
597,1988-05-12,0,0,0,1,1,1,1,0,0,1,0,0
598,1988-05-13,0,0,0,0,1,1,1,1,1,1,1,0
599,1988-05-16,0,0,0,0,0,0,1,1,1,1,1,0
600,1988-05-17,0,0,0,0,0,0,1,1,1,1,1,0
601,1988-05-18,1,1,0,1,0,0,0,0,0,0,0,1
602,1988-05-19,1,1,1,1,1,0,1,0,0,0,0,1
603,1988-05-20,1,1,1,1,1,1,0,1,0,0,0,1
604,1988-05-23,1,1,1,1,1,1,0,0,0,0,0,0
605,1988-05-24,1,1,1,1,1,1,1,0,0,0,0,0
606,1988-05-25,1,1,1,1,1,1,1,1,0,0,0,0
607,1988-05-26,0,0,1,0,0,1,1,1,1,1,1,1
608,1988-05-27,0,0,0,0,0,0,0,1,1,1,0,0
609,1988-05-30,0,0,0,0,0,0,1,0,1,1,0,0
610,1988-05-31,0,0,0,0,0,0,1,1,1,1,1,1
611,1988-06-01,0,0,0,0,0,0,1,1,1,1,1,0
612,1988-06-02,0,0,0,0,0,0,1,1,1,1,1,0
613,1988-06-03,0,0,0,0,0,0,0,0,0,0,1,1
614,1988-06-06,1,1,1,1,1,0,0,0,0,0,1,0
615,1988-06-07,1,1,1,1,1,1,1,0,0,0,0,0
616,1988-06-08,1,1,1,1,1,1,1,1,0,0,0,1
617,1988-06-09,1,1,1,1,1,1,0,0,0,0,0,1
618,1988-06-10,1,1,1,1,1,1,0,0,0,0,0,0
619,1988-06-13,1,1,1,1,1,1,0,0,0,0,0,0
620,1988-06-14,1,1,1,1,1,1,1,1,0,0,0,0
621,1988-06-15,1,1,1,1,1,1,0,1,0,0,0,0
622,1988-06-16,1,1,1,1,1,1,1,0,1,0,0,0
623,1988-06-17,1,1,1,1,1,1,0,0,0,0,0,0
624,1988-06-20,1,1,1,1,1,1,0,0,0,0,0,0
625,1988-06-21,1,1,1,1,1,1,0,0,0,0,0,0
626,1988-06-22,1,1,1,1,1,1,1,1,0,0,0,0
627,1988-06-23,1,1,1,1,1,1,0,1,0,0,0,0
628,1988-06-24,1,1,1,1,1,1,1,1,1,0,0,0
629,1988-06-27,1,1,1,1,1,1,0,1,0,0,0,0
630,1988-06-28,1,1,1,1,1,1,1,0,1,0,0,0
631,1988-06-29,1,1,1,1,1,1,0,0,0,0,0,0
632,1988-06-30,1,1,1,1,1,1,0,0,0,0,0,0
633,1988-07-01,1,1,1,1,1,1,0,0,0,0,0,0
634,1988-07-05,1,1,1,1,1,1,1,0,0,0,0,0
635,1988-07-06,1,1,1,1,1,1,1,1,1,0,0,0
636,1988-07-07,0,0,1,0,0,1,1,1,1,0,0,0
637,1988-07-08,1,0,0,1,0,1,0,0,1,1,0,0
638,1988-07-11,1,1,1,1,1,1,0,0,0,0,0,0
639,1988-07-12,1,1,1,1,1,1,1,0,0,0,0,0
640,1988-07-13,1,1,1,1,1,1,0,0,0,0,0,0
641,1988-07-14,1,1,1,1,1,1,1,1,1,0,0,0
642,1988-07-15,1,1,1,1,1,1,1,1,1,0,0,0
643,1988-07-18,0,0,0,0,0,0,1,1,1,1,1,1
644,1988-07-19,0,0,0,0,0,0,0,1,1,1,0,0
645,1988-07-20,0,0,0,0,0,0,1,0,1,1,0,1
646,1988-07-21,0,0,0,0,0,0,1,1,1,1,1,1
647,1988-07-22,0,0,0,0,0,0,0,1,1,1,1,1
648,1988-07-25,0,0,0,0,0,0,0,0,1,1,1,1
649,1988-07-26,0,0,0,0,0,0,0,0,0,1,1,1
650,1988-07-27,0,0,0,0,0,0,1,1,0,1,1,1
651,1988-07-28,0,0,0,0,0,0,0,1,0,1,1,1
652,1988-07-29,0,0,0,0,0,0,1,1,1,1,1,1
653,1988-08-01,1,0,0,0,0,0,0,0,0,0,1,1
654,1988-08-02,1,1,1,1,1,0,0,0,0,0,0,1
655,1988-08-03,1,1,1,1,1,1,0,0,0,0,0,0
656,1988-08-04,1,1,1,1,1,1,0,0,0,0,0,0
657,1988-08-05,1,1,1,1,1,1,1,1,0,0,0,0
658,1988-08-08,0,1,1,1,1,1,1,1,1,0,0,0
659,1988-08-09,1,0,1,1,1,1,0,1,1,0,0,0
660,1988-08-10,0,1,0,1,1,1,1,0,1,1,0,0
661,1988-08-11,0,0,0,0,1,1,1,1,0,1,0,0
662,1988-08-12,0,0,0,1,1,1,0,0,0,1,0,0
663,1988-08-15,0,0,0,1,1,1,1,0,0,1,1,0
664,1988-08-16,1,0,0,1,1,1,0,0,0,0,1,0
665,1988-08-17,1,1,1,1,1,0,0,0,0,0,1,0
666,1988-08-18,1,1,1,0,0,0,1,1,1,0,1,1
667,1988-08-19,0,0,0,0,0,0,1,1,1,1,0,1
668,1988-08-22,0,0,0,0,0,0,0,1,1,1,1,1
669,1988-08-23,0,0,0,0,0,0,0,0,1,1,1,1
670,1988-08-24,1,0,0,1,0,0,0,0,0,1,0,0
671,1988-08-25,1,1,1,1,1,1,0,0,0,0,0,0
672,1988-08-26,1,1,1,1,1,1,1,0,0,0,0,0
673,1988-08-29,1,1,1,1,1,1,0,0,0,0,0,0
674,1988-08-30,1,1,1,1,1,1,1,1,1,0,0,0
675,1988-08-31,1,1,1,1,1,1,0,0,0,0,0,0
676,1988-09-01,1,1,1,1,1,1,0,0,0,0,0,0
677,1988-09-02,1,1,1,1,1,1,0,0,0,0,0,0
678,1988-09-05,1,1,1,1,1,1,1,0,0,0,0,0
679,1988-09-06,1,1,1,1,1,1,0,0,0,0,0,0
680,1988-09-07,1,1,1,1,1,1,1,0,0,0,0,0
681,1988-09-08,1,1,1,1,1,1,1,1,0,0,0,0
682,1988-09-09,1,1,1,1,1,1,0,0,0,0,0,0
683,1988-09-12,1,1,1,1,1,1,1,0,1,0,0,0
684,1988-09-13,0,1,1,1,1,1,1,1,1,0,0,0
685,1988-09-14,0,0,0,0,0,0,1,1,1,1,1,1
686,1988-09-15,0,0,0,0,0,0,0,1,1,1,1,0
687,1988-09-16,1,0,0,1,0,0,0,0,0,0,0,0
688,1988-09-19,0,0,0,0,0,0,1,0,0,1,1,0
689,1988-09-20,0,0,0,0,0,0,1,1,1,1,1,1
690,1988-09-21,0,0,0,0,0,0,1,1,1,1,1,1
691,1988-09-22,0,0,0,0,0,0,1,1,1,0,1,1
692,1988-09-23,1,1,0,1,0,0,0,0,0,0,0,0
693,1988-09-26,1,1,1,1,1,1,0,0,0,0,0,0
694,1988-09-27,1,1,1,1,1,1,1,0,0,0,0,1
695,1988-09-28,1,1,1,1,1,1,0,0,0,0,0,0
696,1988-09-29,1,1,1,1,1,1,0,0,0,0,0,0
697,1988-09-30,1,1,1,1,1,1,0,0,0,0,0,0
698,1988-10-03,1,1,1,1,1,1,0,0,0,0,0,0
699,1988-10-04,1,1,1,1,1,1,1,0,0,0,0,0
700,1988-10-05,1,1,1,1,1,1,0,0,0,0,0,0
701,1988-10-06,1,1,1,1,1,1,1,0,0,0,0,0
702,1988-10-07,1,1,1,1,1,1,1,1,0,0,0,0
703,1988-10-10,0,0,1,0,1,1,1,1,1,1,0,0
704,1988-10-11,0,0,0,0,0,1,1,1,1,1,0,0
705,1988-10-12,0,0,0,0,0,0,1,1,1,1,1,0
706,1988-10-13,0,0,0,0,0,0,1,1,1,1,1,1
707,1988-10-14,0,0,0,0,0,0,1,1,1,1,1,1
708,1988-10-17,0,0,0,0,0,0,1,1,1,1,1,1
709,1988-10-18,0,0,0,0,0,0,0,0,1,1,1,1
710,1988-10-19,0,0,0,0,0,0,1,1,1,1,1,1
711,1988-10-20,1,0,0,0,0,0,0,0,0,1,1,1
712,1988-10-21,1,1,0,0,0,0,0,0,0,0,1,1
713,1988-10-24,1,1,1,1,1,1,0,0,0,0,0,1
714,1988-10-25,1,1,1,1,1,1,1,0,0,0,0,1
715,1988-10-26,1,1,1,1,1,1,1,1,0,0,0,0
716,1988-10-27,1,1,1,1,1,1,1,1,1,0,0,1
717,1988-10-28,1,1,1,1,1,1,1,1,1,0,0,0
718,1988-10-31,1,1,1,1,1,1,0,0,1,0,0,0
719,1988-11-01,1,1,1,1,1,1,0,0,0,1,0,0
720,1988-11-02,0,0,0,1,1,1,1,1,0,1,0,0
721,1988-11-03,0,0,0,0,0,1,1,1,1,1,0,0
722,1988-11-04,0,0,0,0,0,0,1,1,1,1,1,0
723,1988-11-07,0,0,0,0,0,0,1,1,1,1,1,0
724,1988-11-08,1,0,0,0,0,0,0,0,0,1,1,0
725,1988-11-09,0,1,0,0,0,0,1,0,0,1,1,1
726,1988-11-10,0,0,0,0,0,0,1,1,0,1,1,1
727,1988-11-11,0,0,0,0,0,0,1,1,1,1,1,1
728,1988-11-14,0,0,0,0,0,0,1,1,1,1,1,1
729,1988-11-15,0,0,0,0,0,0,0,1,1,0,1,1
730,1988-11-16,1,1,0,1,1,0,0,0,0,0,0,1
731,1988-11-17,1,1,1,1,1,1,0,0,0,0,0,0
732,1988-11-18,1,1,1,1,1,1,1,0,0,0,0,0
733,1988-11-21,1,1,1,1,1,1,1,1,1,0,1,0
734,1988-11-22,0,0,0,0,0,0,1,1,1,1,1,1
735,1988-11-23,0,0,0,0,0,0,0,1,1,1,1,1
736,1988-11-24,0,0,0,0,0,0,1,0,1,1,1,1
737,1988-11-25,0,0,0,0,0,0,1,1,1,1,1,1
738,1988-11-28,0,0,0,0,0,0,0,1,1,1,1,1
739,1988-11-29,0,0,0,0,0,0,1,0,1,1,1,1
740,1988-11-30,0,0,0,0,0,0,1,1,0,1,1,1
741,1988-12-01,0,0,0,0,0,0,1,1,1,1,1,1
742,1988-12-02,0,0,0,0,0,0,1,1,1,1,1,1
743,1988-12-05,0,0,0,0,0,0,0,0,0,0,1,1
744,1988-12-06,0,0,0,0,0,0,1,0,0,1,1,1
745,1988-12-07,0,0,0,0,0,0,1,1,1,1,1,1
746,1988-12-08,0,0,0,0,0,0,0,0,1,1,1,1
747,1988-12-09,0,0,0,0,0,0,1,1,1,1,1,1
748,1988-12-12,0,0,0,0,0,0,1,1,1,1,1,1
749,1988-12-13,0,0,0,0,0,0,0,1,1,1,1,1
750,1988-12-14,0,0,0,0,0,0,1,1,1,1,1,1
751,1988-12-15,0,0,0,0,0,0,1,1,1,1,1,1
752,1988-12-16,0,0,0,0,0,0,1,1,1,1,1,1
753,1988-12-19,0,0,0,0,0,0,0,0,0,1,1,1
754,1988-12-20,0,0,0,0,0,0,1,1,1,1,1,1
755,1988-12-21,0,0,0,0,0,0,0,1,1,1,1,1
756,1988-12-22,0,0,0,0,0,0,1,0,1,1,1,1
757,1988-12-23,1,0,0,0,0,0,0,0,0,1,1,1
758,1988-12-27,0,1,0,0,0,0,1,0,0,1,1,1
759,1988-12-28,0,0,1,0,0,0,1,1,0,1,1,1
760,1988-12-29,1,1,1,0,0,0,0,0,1,0,1,1
761,1988-12-30,0,1,1,0,0,0,1,1,1,0,1,1
762,1989-01-03,0,0,1,0,0,0,1,1,1,1,1,1
763,1989-01-04,1,0,0,1,0,0,0,0,1,1,0,1
764,1989-01-05,0,0,0,0,0,0,1,1,1,1,1,1
765,1989-01-06,0,0,0,0,0,0,1,1,1,1,1,1
766,1989-01-09,0,0,0,0,0,0,1,1,1,1,1,1
767,1989-01-10,0,0,0,0,0,0,1,1,1,1,1,1
768,1989-01-11,0,0,0,0,0,0,1,1,1,1,1,1
769,1989-01-12,0,0,0,0,0,0,0,1,1,1,1,1
770,1989-01-13,0,0,0,0,0,0,1,1,1,1,1,1
771,1989-01-16,0,0,0,0,0,0,1,1,1,1,1,1
772,1989-01-17,0,0,0,0,0,0,1,1,1,1,1,1
773,1989-01-18,0,0,0,0,0,0,1,1,1,1,1,1
774,1989-01-19,0,0,0,0,0,0,1,1,1,1,1,1
775,1989-01-20,0,0,0,0,0,0,0,0,0,1,1,1
776,1989-01-23,1,1,1,1,1,0,0,0,0,0,0,1
777,1989-01-24,1,1,1,1,1,1,1,0,0,0,0,1
778,1989-01-25,1,1,1,1,1,1,1,1,0,0,1,1
779,1989-01-26,1,1,1,1,1,1,0,0,1,0,0,0
780,1989-01-27,1,1,1,1,1,1,1,0,0,0,0,0
781,1989-01-30,1,1,1,1,1,1,0,0,0,0,0,0
782,1989-01-31,1,1,1,1,1,1,0,0,0,0,0,0
783,1989-02-01,1,1,1,1,1,1,1,1,0,0,0,0
784,1989-02-02,0,1,1,1,1,1,1,1,1,0,0,0
785,1989-02-03,1,1,1,1,1,1,0,1,1,0,0,0
786,1989-02-06,1,1,1,1,1,1,0,0,0,0,0,0
787,1989-02-07,0,1,1,1,1,1,1,1,0,1,0,0
788,1989-02-08,0,0,0,1,1,1,0,1,0,1,0,0
789,1989-02-09,1,0,0,1,1,1,0,0,1,0,0,0
790,1989-02-10,1,1,1,1,1,1,0,0,0,0,0,0
791,1989-02-13,0,1,1,0,1,1,1,1,1,1,1,0
792,1989-02-14,0,0,1,0,0,0,0,1,1,1,1,0
793,1989-02-15,0,0,0,0,0,0,1,1,1,1,1,1
794,1989-02-16,0,0,0,0,0,0,1,1,1,1,1,1
795,1989-02-17,0,0,0,0,0,0,1,1,1,1,1,1
796,1989-02-20,0,0,0,0,0,0,1,1,1,1,1,1
797,1989-02-21,0,0,0,0,0,0,1,1,1,1,1,1
798,1989-02-22,0,0,0,0,0,0,0,0,0,1,1,1
799,1989-02-23,0,0,0,0,0,0,0,0,0,1,1,1
800,1989-02-24,1,1,0,1,0,0,0,0,0,0,1,1
801,1989-02-27,1,1,1,1,1,0,1,0,0,0,1,1
802,1989-02-28,1,1,1,1,1,1,1,1,0,0,0,1
803,1989-03-01,1,1,1,1,1,1,1,1,1,0,0,1
804,1989-03-02,0,0,1,0,0,1,1,1,1,1,1,1
805,1989-03-03,0,0,0,0,0,0,0,1,1,1,1,1
806,1989-03-06,0,0,0,0,0,0,1,1,1,1,1,1
807,1989-03-07,1,0,0,1,1,0,0,0,0,0,0,0
808,1989-03-08,0,1,0,0,1,0,1,0,0,1,1,0
809,1989-03-09,0,0,1,0,0,1,0,1,0,1,1,0
810,1989-03-10,0,0,0,0,0,0,1,0,1,0,1,1
811,1989-03-13,0,0,0,0,0,0,1,1,1,1,1,1
812,1989-03-14,0,0,0,0,0,0,1,1,1,1,1,1
813,1989-03-15,0,0,0,0,0,0,1,1,1,1,1,1
814,1989-03-16,0,0,0,0,0,0,1,1,1,1,1,1
815,1989-03-17,0,0,0,0,0,0,1,1,1,1,1,1
816,1989-03-20,0,0,0,0,0,0,0,0,0,1,1,1
817,1989-03-21,0,0,0,0,0,0,1,0,1,1,1,1
818,1989-03-22,0,0,0,0,0,0,1,1,0,1,1,1
819,1989-03-23,0,0,0,0,0,0,0,1,1,1,1,1
820,1989-03-27,0,0,0,0,0,0,1,1,1,1,1,1
821,1989-03-28,1,0,0,0,0,0,0,0,0,0,1,1
822,1989-03-29,0,1,0,0,0,0,1,0,1,1,1,1
823,1989-03-30,0,0,0,0,0,0,1,1,1,1,1,1
824,1989-03-31,0,0,0,0,0,0,0,1,1,1,0,1
825,1989-04-03,1,1,0,1,1,0,0,0,0,0,1,1
826,1989-04-04,0,1,1,0,0,0,1,1,0,1,1,1
827,1989-04-05,1,0,1,1,0,0,0,1,0,1,0,0
828,1989-04-06,1,1,1,1,1,1,0,0,0,0,0,1
829,1989-04-07,1,1,1,1,1,1,1,0,0,0,0,0
830,1989-04-10,0,0,1,0,0,1,1,1,1,1,1,1
831,1989-04-11,0,0,0,0,0,0,0,1,1,1,1,1
832,1989-04-12,0,0,0,0,0,0,1,1,1,1,0,1
833,1989-04-13,1,0,0,1,0,0,0,0,0,1,0,1
834,1989-04-14,0,0,0,0,0,0,1,1,1,1,1,1
835,1989-04-17,0,0,0,0,0,0,1,1,1,1,1,1
